monthly_sales,category_code,seasonally_adjusted,data_type_code,time,category_name,high_level_category
34256,446,False,SM,2022-08-01,Health and Personal Care Stores,Retail Trade
12573,442,False,SM,2022-08-01,Furniture and Home Furnishings Stores,Retail Trade
493142,44W72,False,SM,2022-08-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
124003,441X,False,SM,2022-08-01,Auto and Other Motor Vehicles,Retail Trade
9389,451,False,SM,2022-08-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
72509,4451,False,SM,2022-08-01,Grocery Stores,Retail Trade
694225,44X72,False,SM,2022-08-01,Retail Trade and Food Services,Retail and Food Services
65938,447,False,SM,2022-08-01,Gasoline Stations,Retail Trade
628287,44Z72,False,SM,2022-08-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
25651,448,False,SM,2022-08-01,Clothing and Accessories Stores,Retail Trade
83405,722,False,SM,2022-09-01,Food Services and Drinking Places,Food Services
97768,454,False,SM,2022-09-01,Nonstore Retailers,Nonstore Trade
10556,4521E,False,SM,2022-09-01,Department Stores,Retail Trade
42783,444,False,SM,2022-09-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
12118,442,False,SM,2022-09-01,Furniture and Home Furnishings Stores,Retail Trade
33794,446,False,SM,2022-09-01,Health and Personal Care Stores,Retail Trade
471566,44W72,False,SM,2022-09-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
113677,441X,False,SM,2022-09-01,Auto and Other Motor Vehicles,Retail Trade
655862,44X72,False,SM,2022-09-01,Retail Trade and Food Services,Retail and Food Services
8269,451,False,SM,2022-09-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
596007,44Z72,False,SM,2022-09-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
23152,448,False,SM,2022-09-01,Clothing and Accessories Stores,Retail Trade
531421,44Y72,False,SM,2022-09-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
59855,447,False,SM,2022-09-01,Gasoline Stations,Retail Trade
70876,4451,False,SM,2022-09-01,Grocery Stores,Retail Trade
69259,452,False,SM,2022-09-01,General Merchandise Stores,Retail Trade
14430,453,False,SM,2022-09-01,Miscellaneous Store Retailers,Retail Trade
78949,445,False,SM,2022-09-01,Food and Beverage Stores,Retail Trade
7639,443,False,SM,2022-09-01,Electronics and Appliance Stores,Retail Trade
124441,441,False,SM,2022-09-01,Motor Vehicle and Parts Dealers,Retail Trade
572457,44000,False,SM,2022-09-01,Retail Trade,Retail Trade
43217,444,False,SM,2022-10-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
615415,44Z72,False,SM,2022-10-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
103250,454,False,SM,2022-10-01,Nonstore Retailers,Nonstore Trade
24243,448,False,SM,2022-10-01,Clothing and Accessories Stores,Retail Trade
34353,446,False,SM,2022-10-01,Health and Personal Care Stores,Retail Trade
489526,44W72,False,SM,2022-10-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
678070,44X72,False,SM,2022-10-01,Retail Trade and Food Services,Retail and Food Services
8126,451,False,SM,2022-10-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
11058,4521E,False,SM,2022-10-01,Department Stores,Retail Trade
73940,452,False,SM,2022-10-01,General Merchandise Stores,Retail Trade
552181,44Y72,False,SM,2022-10-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
62655,447,False,SM,2022-10-01,Gasoline Stations,Retail Trade
81585,445,False,SM,2022-10-01,Food and Beverage Stores,Retail Trade
7379,443,False,SM,2022-10-01,Electronics and Appliance Stores,Retail Trade
125889,441,False,SM,2022-10-01,Motor Vehicle and Parts Dealers,Retail Trade
12035,442,False,SM,2022-10-01,Furniture and Home Furnishings Stores,Retail Trade
591560,44000,False,SM,2022-10-01,Retail Trade,Retail Trade
73287,4451,False,SM,2022-10-01,Grocery Stores,Retail Trade
86510,722,False,SM,2022-10-01,Food Services and Drinking Places,Food Services
14888,453,False,SM,2022-10-01,Miscellaneous Store Retailers,Retail Trade
115132,441X,False,SM,2022-10-01,Auto and Other Motor Vehicles,Retail Trade
12758,4521E,False,SM,2022-11-01,Department Stores,Retail Trade
80072,722,False,SM,2022-11-01,Food Services and Drinking Places,Food Services
77325,452,False,SM,2022-11-01,General Merchandise Stores,Retail Trade
57302,447,False,SM,2022-11-01,Gasoline Stations,Retail Trade
562737,44Y72,False,SM,2022-11-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
9560,451,False,SM,2022-11-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
82605,445,False,SM,2022-11-01,Food and Beverage Stores,Retail Trade
8482,443,False,SM,2022-11-01,Electronics and Appliance Stores,Retail Trade
117067,441,False,SM,2022-11-01,Motor Vehicle and Parts Dealers,Retail Trade
679804,44X72,False,SM,2022-11-01,Retail Trade and Food Services,Retail and Food Services
106725,441X,False,SM,2022-11-01,Auto and Other Motor Vehicles,Retail Trade
118362,454,False,SM,2022-11-01,Nonstore Retailers,Nonstore Trade
33892,446,False,SM,2022-11-01,Health and Personal Care Stores,Retail Trade
12646,442,False,SM,2022-11-01,Furniture and Home Furnishings Stores,Retail Trade
622502,44Z72,False,SM,2022-11-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
28045,448,False,SM,2022-11-01,Clothing and Accessories Stores,Retail Trade
599732,44000,False,SM,2022-11-01,Retail Trade,Retail Trade
40667,444,False,SM,2022-11-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
505435,44W72,False,SM,2022-11-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
73879,4451,False,SM,2022-11-01,Grocery Stores,Retail Trade
13779,453,False,SM,2022-11-01,Miscellaneous Store Retailers,Retail Trade
17191,4521E,False,SM,2022-12-01,Department Stores,Retail Trade
90908,452,False,SM,2022-12-01,General Merchandise Stores,Retail Trade
14876,453,False,SM,2022-12-01,Miscellaneous Store Retailers,Retail Trade
128412,454,False,SM,2022-12-01,Nonstore Retailers,Nonstore Trade
87195,722,False,SM,2022-12-01,Food Services and Drinking Places,Food Services
561300,44W72,False,SM,2022-12-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
683788,44Z72,False,SM,2022-12-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
39263,448,False,SM,2022-12-01,Clothing and Accessories Stores,Retail Trade
38982,444,False,SM,2022-12-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
77895,4451,False,SM,2022-12-01,Grocery Stores,Retail Trade
37883,446,False,SM,2022-12-01,Health and Personal Care Stores,Retail Trade
649106,44000,False,SM,2022-12-01,Retail Trade,Retail Trade
736301,44X72,False,SM,2022-12-01,Retail Trade and Food Services,Retail and Food Services
12509,451,False,SM,2022-12-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
112323,441X,False,SM,2022-12-01,Auto and Other Motor Vehicles,Retail Trade
12504,442,False,SM,2022-12-01,Furniture and Home Furnishings Stores,Retail Trade
613813,44Y72,False,SM,2022-12-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
52513,447,False,SM,2022-12-01,Gasoline Stations,Retail Trade
88889,445,False,SM,2022-12-01,Food and Beverage Stores,Retail Trade
9879,443,False,SM,2022-12-01,Electronics and Appliance Stores,Retail Trade
122488,441,False,SM,2022-12-01,Motor Vehicle and Parts Dealers,Retail Trade
577644,44Z72,False,SM,2023-01-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
7225,451,False,SM,2023-01-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
9282,4521E,False,SM,2023-01-01,Department Stores,Retail Trade
105096,454,False,SM,2023-01-01,Nonstore Retailers,Nonstore Trade
82291,722,False,SM,2023-01-01,Food Services and Drinking Places,Food Services
627609,44X72,False,SM,2023-01-01,Retail Trade and Food Services,Retail and Food Services
78858,445,False,SM,2023-01-01,Food and Beverage Stores,Retail Trade
12672,453,False,SM,2023-01-01,Miscellaneous Store Retailers,Retail Trade
545318,44000,False,SM,2023-01-01,Retail Trade,Retail Trade
460301,44W72,False,SM,2023-01-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
19118,448,False,SM,2023-01-01,Clothing and Accessories Stores,Retail Trade
66326,452,False,SM,2023-01-01,General Merchandise Stores,Retail Trade
49965,447,False,SM,2023-01-01,Gasoline Stations,Retail Trade
71701,4451,False,SM,2023-01-01,Grocery Stores,Retail Trade
510266,44Y72,False,SM,2023-01-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
7534,443,False,SM,2023-01-01,Electronics and Appliance Stores,Retail Trade
34617,446,False,SM,2023-01-01,Health and Personal Care Stores,Retail Trade
107536,441X,False,SM,2023-01-01,Auto and Other Motor Vehicles,Retail Trade
35195,444,False,SM,2023-01-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
117343,441,False,SM,2023-01-01,Motor Vehicle and Parts Dealers,Retail Trade
11369,442,False,SM,2023-01-01,Furniture and Home Furnishings Stores,Retail Trade
6759,451,False,SM,2023-02-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
559494,44Z72,False,SM,2023-02-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
606884,44X72,False,SM,2023-02-01,Retail Trade and Food Services,Retail and Food Services
64211,452,False,SM,2023-02-01,General Merchandise Stores,Retail Trade
12241,453,False,SM,2023-02-01,Miscellaneous Store Retailers,Retail Trade
526218,44000,False,SM,2023-02-01,Retail Trade,Retail Trade
32735,446,False,SM,2023-02-01,Health and Personal Care Stores,Retail Trade
67024,4451,False,SM,2023-02-01,Grocery Stores,Retail Trade
488678,44Y72,False,SM,2023-02-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
47390,447,False,SM,2023-02-01,Gasoline Stations,Retail Trade
74164,445,False,SM,2023-02-01,Food and Beverage Stores,Retail Trade
34065,444,False,SM,2023-02-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
80666,722,False,SM,2023-02-01,Food Services and Drinking Places,Food Services
98004,454,False,SM,2023-02-01,Nonstore Retailers,Nonstore Trade
6858,443,False,SM,2023-02-01,Electronics and Appliance Stores,Retail Trade
20666,448,False,SM,2023-02-01,Clothing and Accessories Stores,Retail Trade
10919,442,False,SM,2023-02-01,Furniture and Home Furnishings Stores,Retail Trade
108618,441X,False,SM,2023-02-01,Auto and Other Motor Vehicles,Retail Trade
118206,441,False,SM,2023-02-01,Motor Vehicle and Parts Dealers,Retail Trade
441288,44W72,False,SM,2023-02-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
9446,4521E,False,SM,2023-02-01,Department Stores,Retail Trade
92353,722,False,SM,2023-03-01,Food Services and Drinking Places,Food Services
54314,447,False,SM,2023-03-01,Gasoline Stations,Retail Trade
36645,446,False,SM,2023-03-01,Health and Personal Care Stores,Retail Trade
497404,44W72,False,SM,2023-03-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
638387,44Z72,False,SM,2023-03-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
7508,443,False,SM,2023-03-01,Electronics and Appliance Stores,Retail Trade
551718,44Y72,False,SM,2023-03-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
12450,442,False,SM,2023-03-01,Furniture and Home Furnishings Stores,Retail Trade
8203,451,False,SM,2023-03-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
13978,453,False,SM,2023-03-01,Miscellaneous Store Retailers,Retail Trade
600348,44000,False,SM,2023-03-01,Retail Trade,Retail Trade
69256,452,False,SM,2023-03-01,General Merchandise Stores,Retail Trade
692701,44X72,False,SM,2023-03-01,Retail Trade and Food Services,Retail and Food Services
140983,441,False,SM,2023-03-01,Motor Vehicle and Parts Dealers,Retail Trade
41869,444,False,SM,2023-03-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
129711,441X,False,SM,2023-03-01,Auto and Other Motor Vehicles,Retail Trade
24510,448,False,SM,2023-03-01,Clothing and Accessories Stores,Retail Trade
72939,4451,False,SM,2023-03-01,Grocery Stores,Retail Trade
10606,4521E,False,SM,2023-03-01,Department Stores,Retail Trade
80812,445,False,SM,2023-03-01,Food and Beverage Stores,Retail Trade
109820,454,False,SM,2023-03-01,Nonstore Retailers,Nonstore Trade
71746,4451,False,SM,2023-04-01,Grocery Stores,Retail Trade
89890,722,False,SM,2023-04-01,Food Services and Drinking Places,Food Services
11091,442,False,SM,2023-04-01,Furniture and Home Furnishings Stores,Retail Trade
7918,451,False,SM,2023-04-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
14128,453,False,SM,2023-04-01,Miscellaneous Store Retailers,Retail Trade
674516,44X72,False,SM,2023-04-01,Retail Trade and Food Services,Retail and Food Services
122044,441X,False,SM,2023-04-01,Auto and Other Motor Vehicles,Retail Trade
584626,44000,False,SM,2023-04-01,Retail Trade,Retail Trade
79684,445,False,SM,2023-04-01,Food and Beverage Stores,Retail Trade
132880,441,False,SM,2023-04-01,Motor Vehicle and Parts Dealers,Retail Trade
541636,44Y72,False,SM,2023-04-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
621170,44Z72,False,SM,2023-04-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
24232,448,False,SM,2023-04-01,Clothing and Accessories Stores,Retail Trade
10521,4521E,False,SM,2023-04-01,Department Stores,Retail Trade
53346,447,False,SM,2023-04-01,Gasoline Stations,Retail Trade
104875,454,False,SM,2023-04-01,Nonstore Retailers,Nonstore Trade
488290,44W72,False,SM,2023-04-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
71953,452,False,SM,2023-04-01,General Merchandise Stores,Retail Trade
6692,443,False,SM,2023-04-01,Electronics and Appliance Stores,Retail Trade
43232,444,False,SM,2023-04-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
34595,446,False,SM,2023-04-01,Health and Personal Care Stores,Retail Trade
56449,447,False,SM,2023-05-01,Gasoline Stations,Retail Trade
50535,444,False,SM,2023-05-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
74846,4451,False,SM,2023-05-01,Grocery Stores,Retail Trade
722019,44X72,False,SM,2023-05-01,Retail Trade and Food Services,Retail and Food Services
130540,441X,False,SM,2023-05-01,Auto and Other Motor Vehicles,Retail Trade
8291,451,False,SM,2023-05-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
83500,445,False,SM,2023-05-01,Food and Beverage Stores,Retail Trade
665570,44Z72,False,SM,2023-05-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
10975,4521E,False,SM,2023-05-01,Department Stores,Retail Trade
523360,44W72,False,SM,2023-05-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
7279,443,False,SM,2023-05-01,Electronics and Appliance Stores,Retail Trade
11732,442,False,SM,2023-05-01,Furniture and Home Furnishings Stores,Retail Trade
579809,44Y72,False,SM,2023-05-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
36924,446,False,SM,2023-05-01,Health and Personal Care Stores,Retail Trade
26096,448,False,SM,2023-05-01,Clothing and Accessories Stores,Retail Trade
15761,453,False,SM,2023-05-01,Miscellaneous Store Retailers,Retail Trade
113694,454,False,SM,2023-05-01,Nonstore Retailers,Nonstore Trade
627266,44000,False,SM,2023-05-01,Retail Trade,Retail Trade
74795,452,False,SM,2023-05-01,General Merchandise Stores,Retail Trade
94753,722,False,SM,2023-05-01,Food Services and Drinking Places,Food Services
142210,441,False,SM,2023-05-01,Motor Vehicle and Parts Dealers,Retail Trade
646294,44Z72,False,SM,2023-06-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
507125,44W72,False,SM,2023-06-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
7359,443,False,SM,2023-06-01,Electronics and Appliance Stores,Retail Trade
36375,446,False,SM,2023-06-01,Health and Personal Care Stores,Retail Trade
24364,448,False,SM,2023-06-01,Clothing and Accessories Stores,Retail Trade
55937,447,False,SM,2023-06-01,Gasoline Stations,Retail Trade
108405,454,False,SM,2023-06-01,Nonstore Retailers,Nonstore Trade
46360,444,False,SM,2023-06-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
72659,4451,False,SM,2023-06-01,Grocery Stores,Retail Trade
15572,453,False,SM,2023-06-01,Miscellaneous Store Retailers,Retail Trade
702231,44X72,False,SM,2023-06-01,Retail Trade and Food Services,Retail and Food Services
608430,44000,False,SM,2023-06-01,Retail Trade,Retail Trade
139169,441,False,SM,2023-06-01,Motor Vehicle and Parts Dealers,Retail Trade
127343,441X,False,SM,2023-06-01,Auto and Other Motor Vehicles,Retail Trade
73294,452,False,SM,2023-06-01,General Merchandise Stores,Retail Trade
8590,451,False,SM,2023-06-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
93801,722,False,SM,2023-06-01,Food Services and Drinking Places,Food Services
563062,44Y72,False,SM,2023-06-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
81316,445,False,SM,2023-06-01,Food and Beverage Stores,Retail Trade
11689,442,False,SM,2023-06-01,Furniture and Home Furnishings Stores,Retail Trade
10398,4521E,False,SM,2023-06-01,Department Stores,Retail Trade
561498,44Y72,False,SM,2023-07-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
74481,4451,False,SM,2023-07-01,Grocery Stores,Retail Trade
41865,444,False,SM,2023-07-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
10618,4521E,False,SM,2023-07-01,Department Stores,Retail Trade
601631,44000,False,SM,2023-07-01,Retail Trade,Retail Trade
134702,441,False,SM,2023-07-01,Motor Vehicle and Parts Dealers,Retail Trade
56552,447,False,SM,2023-07-01,Gasoline Stations,Retail Trade
639648,44Z72,False,SM,2023-07-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
73787,452,False,SM,2023-07-01,General Merchandise Stores,Retail Trade
11169,442,False,SM,2023-07-01,Furniture and Home Furnishings Stores,Retail Trade
110672,454,False,SM,2023-07-01,Nonstore Retailers,Nonstore Trade
14508,453,False,SM,2023-07-01,Miscellaneous Store Retailers,Retail Trade
696200,44X72,False,SM,2023-07-01,Retail Trade and Food Services,Retail and Food Services
123394,441X,False,SM,2023-07-01,Auto and Other Motor Vehicles,Retail Trade
504946,44W72,False,SM,2023-07-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
34589,446,False,SM,2023-07-01,Health and Personal Care Stores,Retail Trade
7205,443,False,SM,2023-07-01,Electronics and Appliance Stores,Retail Trade
24911,448,False,SM,2023-07-01,Clothing and Accessories Stores,Retail Trade
94569,722,False,SM,2023-07-01,Food Services and Drinking Places,Food Services
83201,445,False,SM,2023-07-01,Food and Beverage Stores,Retail Trade
8470,451,False,SM,2023-07-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
11455,4521E,False,SM,2023-08-01,Department Stores,Retail Trade
37069,446,False,SM,2023-08-01,Health and Personal Care Stores,Retail Trade
7685,443,False,SM,2023-08-01,Electronics and Appliance Stores,Retail Trade
11906,442,False,SM,2023-08-01,Furniture and Home Furnishings Stores,Retail Trade
113258,454,False,SM,2023-08-01,Nonstore Retailers,Nonstore Trade
94076,722,False,SM,2023-08-01,Food Services and Drinking Places,Food Services
624457,44000,False,SM,2023-08-01,Retail Trade,Retail Trade
43921,444,False,SM,2023-08-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
141506,441,False,SM,2023-08-01,Motor Vehicle and Parts Dealers,Retail Trade
9194,451,False,SM,2023-08-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
60506,447,False,SM,2023-08-01,Gasoline Stations,Retail Trade
26657,448,False,SM,2023-08-01,Clothing and Accessories Stores,Retail Trade
14452,453,False,SM,2023-08-01,Miscellaneous Store Retailers,Retail Trade
75414,452,False,SM,2023-08-01,General Merchandise Stores,Retail Trade
577027,44Y72,False,SM,2023-08-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
718533,44X72,False,SM,2023-08-01,Retail Trade and Food Services,Retail and Food Services
516521,44W72,False,SM,2023-08-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
658027,44Z72,False,SM,2023-08-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
129346,441X,False,SM,2023-08-01,Auto and Other Motor Vehicles,Retail Trade
74491,4451,False,SM,2023-08-01,Grocery Stores,Retail Trade
82889,445,False,SM,2023-08-01,Food and Beverage Stores,Retail Trade
80681,445,False,SM,2023-09-01,Food and Beverage Stores,Retail Trade
70746,452,False,SM,2023-09-01,General Merchandise Stores,Retail Trade
589258,44000,False,SM,2023-09-01,Retail Trade,Retail Trade
132862,441,False,SM,2023-09-01,Motor Vehicle and Parts Dealers,Retail Trade
8209,451,False,SM,2023-09-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
10112,4521E,False,SM,2023-09-01,Department Stores,Retail Trade
14548,453,False,SM,2023-09-01,Miscellaneous Store Retailers,Retail Trade
106262,454,False,SM,2023-09-01,Nonstore Retailers,Nonstore Trade
92421,722,False,SM,2023-09-01,Food Services and Drinking Places,Food Services
72346,4451,False,SM,2023-09-01,Grocery Stores,Retail Trade
121541,441X,False,SM,2023-09-01,Auto and Other Motor Vehicles,Retail Trade
39883,444,False,SM,2023-09-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
11462,442,False,SM,2023-09-01,Furniture and Home Furnishings Stores,Retail Trade
23332,448,False,SM,2023-09-01,Clothing and Accessories Stores,Retail Trade
7533,443,False,SM,2023-09-01,Electronics and Appliance Stores,Retail Trade
35946,446,False,SM,2023-09-01,Health and Personal Care Stores,Retail Trade
623885,44Z72,False,SM,2023-09-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
681679,44X72,False,SM,2023-09-01,Retail Trade and Food Services,Retail and Food Services
57794,447,False,SM,2023-09-01,Gasoline Stations,Retail Trade
548817,44Y72,False,SM,2023-09-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
491023,44W72,False,SM,2023-09-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
38434,446,False,SM,2023-10-01,Health and Personal Care Stores,Retail Trade
117155,441X,False,SM,2023-10-01,Auto and Other Motor Vehicles,Retail Trade
73031,4451,False,SM,2023-10-01,Grocery Stores,Retail Trade
41941,444,False,SM,2023-10-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
81437,445,False,SM,2023-10-01,Food and Beverage Stores,Retail Trade
640048,44Z72,False,SM,2023-10-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
57768,447,False,SM,2023-10-01,Gasoline Stations,Retail Trade
116350,454,False,SM,2023-10-01,Nonstore Retailers,Nonstore Trade
128979,441,False,SM,2023-10-01,Motor Vehicle and Parts Dealers,Retail Trade
568837,44Y72,False,SM,2023-10-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
7924,451,False,SM,2023-10-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
697816,44X72,False,SM,2023-10-01,Retail Trade and Food Services,Retail and Food Services
10894,442,False,SM,2023-10-01,Furniture and Home Furnishings Stores,Retail Trade
604435,44000,False,SM,2023-10-01,Retail Trade,Retail Trade
10342,4521E,False,SM,2023-10-01,Department Stores,Retail Trade
511069,44W72,False,SM,2023-10-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
93381,722,False,SM,2023-10-01,Food Services and Drinking Places,Food Services
23933,448,False,SM,2023-10-01,Clothing and Accessories Stores,Retail Trade
73832,452,False,SM,2023-10-01,General Merchandise Stores,Retail Trade
15502,453,False,SM,2023-10-01,Miscellaneous Store Retailers,Retail Trade
7441,443,False,SM,2023-10-01,Electronics and Appliance Stores,Retail Trade
708181,44X72,False,SM,2023-11-01,Retail Trade and Food Services,Retail and Food Services
123899,441,False,SM,2023-11-01,Motor Vehicle and Parts Dealers,Retail Trade
656750,44Z72,False,SM,2023-11-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
83365,445,False,SM,2023-11-01,Food and Beverage Stores,Retail Trade
74319,4451,False,SM,2023-11-01,Grocery Stores,Retail Trade
12301,4521E,False,SM,2023-11-01,Department Stores,Retail Trade
51431,447,False,SM,2023-11-01,Gasoline Stations,Retail Trade
28580,448,False,SM,2023-11-01,Clothing and Accessories Stores,Retail Trade
532851,44W72,False,SM,2023-11-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
584282,44Y72,False,SM,2023-11-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
9411,451,False,SM,2023-11-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
77921,452,False,SM,2023-11-01,General Merchandise Stores,Retail Trade
14692,453,False,SM,2023-11-01,Miscellaneous Store Retailers,Retail Trade
39719,444,False,SM,2023-11-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
88992,722,False,SM,2023-11-01,Food Services and Drinking Places,Food Services
37118,446,False,SM,2023-11-01,Health and Personal Care Stores,Retail Trade
112744,441X,False,SM,2023-11-01,Auto and Other Motor Vehicles,Retail Trade
132127,454,False,SM,2023-11-01,Nonstore Retailers,Nonstore Trade
8792,443,False,SM,2023-11-01,Electronics and Appliance Stores,Retail Trade
619189,44000,False,SM,2023-11-01,Retail Trade,Retail Trade
12134,442,False,SM,2023-11-01,Furniture and Home Furnishings Stores,Retail Trade
36580,444,False,SM,2023-12-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
96889,722,False,SM,2023-12-01,Food Services and Drinking Places,Food Services
11911,451,False,SM,2023-12-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
141148,454,False,SM,2023-12-01,Nonstore Retailers,Nonstore Trade
15328,453,False,SM,2023-12-01,Miscellaneous Store Retailers,Retail Trade
16629,4521E,False,SM,2023-12-01,Department Stores,Retail Trade
92667,452,False,SM,2023-12-01,General Merchandise Stores,Retail Trade
40663,446,False,SM,2023-12-01,Health and Personal Care Stores,Retail Trade
10014,443,False,SM,2023-12-01,Electronics and Appliance Stores,Retail Trade
717154,44Z72,False,SM,2023-12-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
89248,445,False,SM,2023-12-01,Food and Beverage Stores,Retail Trade
48692,447,False,SM,2023-12-01,Gasoline Stations,Retail Trade
119701,441X,False,SM,2023-12-01,Auto and Other Motor Vehicles,Retail Trade
40684,448,False,SM,2023-12-01,Clothing and Accessories Stores,Retail Trade
765846,44X72,False,SM,2023-12-01,Retail Trade and Food Services,Retail and Food Services
130175,441,False,SM,2023-12-01,Motor Vehicle and Parts Dealers,Retail Trade
586979,44W72,False,SM,2023-12-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
668957,44000,False,SM,2023-12-01,Retail Trade,Retail Trade
635671,44Y72,False,SM,2023-12-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
11847,442,False,SM,2023-12-01,Furniture and Home Furnishings Stores,Retail Trade
77799,4451,False,SM,2023-12-01,Grocery Stores,Retail Trade
