cell_value,time_slot_id,error_data,category_code,seasonally_adj,data_type_code,time,us
2.0,0,yes,44611,yes,E_SM,2017-03,1
2.0,0,yes,44611,yes,E_SM,2017-04,1
2.0,0,yes,44611,yes,E_SM,2017-05,1
2.2,0,yes,44611,yes,E_SM,2017-06,1
2.1,0,yes,44611,yes,E_SM,2017-07,1
2.2,0,yes,44611,yes,E_SM,2017-08,1
2.3,0,yes,44611,yes,E_SM,2017-09,1
2.1,0,yes,44611,yes,E_SM,2017-10,1
2.2,0,yes,44611,yes,E_SM,2017-11,1
2.7,0,yes,44611,yes,E_SM,2017-12,1
2.2,0,yes,448,yes,E_SM,2017-01,1
2.2,0,yes,448,yes,E_SM,2017-02,1
2.2,0,yes,448,yes,E_SM,2017-03,1
2.2,0,yes,448,yes,E_SM,2017-04,1
2.1,0,yes,448,yes,E_SM,2017-05,1
2.1,0,yes,448,yes,E_SM,2017-06,1
2.4,0,yes,448,yes,E_SM,2017-07,1
2.5,0,yes,448,yes,E_SM,2017-08,1
2.3,0,yes,448,yes,E_SM,2017-09,1
2.3,0,yes,448,yes,E_SM,2017-10,1
2.6,0,yes,448,yes,E_SM,2017-11,1
2.3,0,yes,448,yes,E_SM,2017-12,1
1.8,0,yes,447,yes,E_SM,2017-01,1
1.8,0,yes,447,yes,E_SM,2017-02,1
1.8,0,yes,447,yes,E_SM,2017-03,1
1.9,0,yes,447,yes,E_SM,2017-04,1
2.0,0,yes,447,yes,E_SM,2017-05,1
1.9,0,yes,447,yes,E_SM,2017-06,1
1.8,0,yes,447,yes,E_SM,2017-07,1
1.8,0,yes,447,yes,E_SM,2017-08,1
1.8,0,yes,447,yes,E_SM,2017-09,1
1.8,0,yes,447,yes,E_SM,2017-10,1
1.8,0,yes,447,yes,E_SM,2017-11,1
1.8,0,yes,447,yes,E_SM,2017-12,1
2.2,0,yes,722,yes,E_SM,2017-01,1
2.1,0,yes,722,yes,E_SM,2017-02,1
2.1,0,yes,722,yes,E_SM,2017-03,1
2.1,0,yes,722,yes,E_SM,2017-04,1
1.9,0,yes,722,yes,E_SM,2017-05,1
2.1,0,yes,722,yes,E_SM,2017-06,1
2.0,0,yes,722,yes,E_SM,2017-07,1
2.0,0,yes,722,yes,E_SM,2017-08,1
1.9,0,yes,722,yes,E_SM,2017-09,1
1.7,0,yes,722,yes,E_SM,2017-10,1
1.7,0,yes,722,yes,E_SM,2017-11,1
2.0,0,yes,722,yes,E_SM,2017-12,1
2.0,0,yes,451,yes,E_SM,2017-01,1
2.0,0,yes,451,yes,E_SM,2017-02,1
2.3,0,yes,451,yes,E_SM,2017-03,1
2.4,0,yes,451,yes,E_SM,2017-04,1
2.6,0,yes,451,yes,E_SM,2017-05,1
2.8,0,yes,451,yes,E_SM,2017-06,1
3.4,0,yes,451,yes,E_SM,2017-07,1
2.5,0,yes,451,yes,E_SM,2017-08,1
2.6,0,yes,451,yes,E_SM,2017-09,1
2.8,0,yes,451,yes,E_SM,2017-10,1
2.5,0,yes,451,yes,E_SM,2017-11,1
2.1,0,yes,451,yes,E_SM,2017-12,1
3.5,0,yes,44831,yes,E_SM,2017-02,1
3.4,0,yes,44831,yes,E_SM,2017-03,1
4.0,0,yes,44831,yes,E_SM,2017-04,1
3.3,0,yes,44831,yes,E_SM,2017-05,1
4.1,0,yes,44831,yes,E_SM,2017-06,1
3.8,0,yes,44831,yes,E_SM,2017-07,1
4.2,0,yes,44831,yes,E_SM,2017-08,1
3.9,0,yes,44831,yes,E_SM,2017-09,1
3.4,0,yes,44831,yes,E_SM,2017-10,1
4.0,0,yes,44831,yes,E_SM,2017-11,1
3.7,0,yes,44831,yes,E_SM,2017-12,1
0.0,0,yes,45291,yes,E_SM,2017-01,1
0.0,0,yes,45291,yes,E_SM,2017-02,1
0.0,0,yes,45291,yes,E_SM,2017-03,1
0.0,0,yes,45291,yes,E_SM,2017-04,1
0.0,0,yes,45291,yes,E_SM,2017-05,1
0.0,0,yes,45291,yes,E_SM,2017-06,1
0.0,0,yes,45291,yes,E_SM,2017-07,1
0.0,0,yes,45291,yes,E_SM,2017-08,1
0.0,0,yes,45291,yes,E_SM,2017-09,1
0.0,0,yes,45291,yes,E_SM,2017-10,1
0.0,0,yes,45291,yes,E_SM,2017-11,1
0.0,0,yes,45291,yes,E_SM,2017-12,1
0.2,0,yes,452,yes,E_SM,2017-01,1
0.2,0,yes,452,yes,E_SM,2017-02,1
0.2,0,yes,452,yes,E_SM,2017-03,1
0.2,0,yes,452,yes,E_SM,2017-04,1
0.2,0,yes,452,yes,E_SM,2017-05,1
0.2,0,yes,452,yes,E_SM,2017-06,1
0.2,0,yes,452,yes,E_SM,2017-07,1
0.2,0,yes,452,yes,E_SM,2017-08,1
0.2,0,yes,452,yes,E_SM,2017-09,1
0.2,0,yes,452,yes,E_SM,2017-10,1
0.2,0,yes,452,yes,E_SM,2017-11,1
0.2,0,yes,452,yes,E_SM,2017-12,1
3.9,0,yes,45112,yes,E_SM,2017-10,1
2.3,0,yes,45299,yes,E_SM,2017-01,1
2.1,0,yes,45299,yes,E_SM,2017-02,1
2.0,0,yes,45299,yes,E_SM,2017-03,1
2.1,0,yes,45299,yes,E_SM,2017-04,1
2.2,0,yes,45299,yes,E_SM,2017-05,1
2.1,0,yes,45299,yes,E_SM,2017-06,1
2.2,0,yes,45299,yes,E_SM,2017-07,1
2.2,0,yes,45299,yes,E_SM,2017-08,1
2.1,0,yes,45299,yes,E_SM,2017-09,1
2.1,0,yes,45299,yes,E_SM,2017-10,1
2.0,0,yes,45299,yes,E_SM,2017-11,1
2.1,0,yes,45299,yes,E_SM,2017-12,1
7.7,0,yes,45330,yes,E_SM,2017-01,1
7.9,0,yes,45330,yes,E_SM,2017-02,1
7.6,0,yes,45330,yes,E_SM,2017-03,1
7.4,0,yes,45330,yes,E_SM,2017-04,1
7.5,0,yes,45330,yes,E_SM,2017-05,1
7.5,0,yes,45330,yes,E_SM,2017-06,1
7.3,0,yes,45330,yes,E_SM,2017-07,1
7.1,0,yes,45330,yes,E_SM,2017-08,1
7.0,0,yes,45330,yes,E_SM,2017-09,1
7.4,0,yes,45330,yes,E_SM,2017-10,1
7.7,0,yes,45330,yes,E_SM,2017-11,1
7.9,0,yes,45330,yes,E_SM,2017-12,1
3.8,0,yes,72251X,yes,E_SM,2017-01,1
3.6,0,yes,72251X,yes,E_SM,2017-02,1
3.6,0,yes,72251X,yes,E_SM,2017-03,1
3.7,0,yes,72251X,yes,E_SM,2017-04,1
3.8,0,yes,72251X,yes,E_SM,2017-05,1
3.9,0,yes,72251X,yes,E_SM,2017-06,1
3.9,0,yes,72251X,yes,E_SM,2017-07,1
3.9,0,yes,72251X,yes,E_SM,2017-08,1
3.9,0,yes,72251X,yes,E_SM,2017-09,1
4.0,0,yes,72251X,yes,E_SM,2017-10,1
4.0,0,yes,72251X,yes,E_SM,2017-11,1
4.1,0,yes,72251X,yes,E_SM,2017-12,1
0.5,0,yes,44X72,yes,E_SM,2017-01,1
0.6,0,yes,44X72,yes,E_SM,2017-02,1
0.5,0,yes,44X72,yes,E_SM,2017-03,1
0.6,0,yes,44X72,yes,E_SM,2017-04,1
0.6,0,yes,44X72,yes,E_SM,2017-05,1
0.6,0,yes,44X72,yes,E_SM,2017-06,1
0.6,0,yes,44X72,yes,E_SM,2017-07,1
0.6,0,yes,44X72,yes,E_SM,2017-08,1
0.6,0,yes,44X72,yes,E_SM,2017-09,1
