monthly_sales,category_code,time,category_name,high_level_category,is_subset
1246.0,45112,2019-03-01,"Hobby, Toy, and Game Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
3417.0,4482,2019-03-01,Shoe Stores,Clothing and Clothing Accessories Stores,True
1529.0,45330,2019-03-01,Used Merchandise Stores,Miscellaneous Store Retailers,True
57051.0,454,2019-03-01,Nonstore Retailers,Nonstore Retailers,False
10592.0,4521E,2019-03-01,Department Stores,Department Stores,False
10124.0,453,2019-03-01,Miscellaneous Store Retailers,Miscellaneous Store Retailers,False
887.0,45321,2019-03-01,Office Supplies and Stationery Stores,Miscellaneous Store Retailers,True
3085.0,452111E,2019-03-01,Department Stores (Excl. Discount Department Stores),Department Stores,True
29122.0,446,2019-03-01,Health and Personal Care Stores,Health and Personal Care Stores,False
2179.0,4532,2019-03-01,"Office Supplies, Stationery, and Gift Stores",Miscellaneous Store Retailers,True
2194.0,44831,2019-03-01,Jewelry Stores,Clothing and Clothing Accessories Stores,True
16156.0,4481,2019-03-01,Clothing Stores,Clothing and Clothing Accessories Stores,True
4446.0,4453,2019-03-01,"Beer, Wine, and Liquor Stores",Food and Beverage Stores,True
57771.0,7225,2019-03-01,Restaurants and Other Eating Places,Food Services and Drinking Places,True
48782.0,4541,2019-03-01,Electronic Shopping and Mail-order Houses,Nonstore Retailers,True
54928.0,44511,2019-03-01,Supermarkets and Other Grocery (Except Convenience) Stores,Food and Beverage Stores,True
470419.0,44Z72,2019-03-01,"Retail Trade and Food Services, ex Gas",Retail Trade and Food Services,True
57503.0,4451,2019-03-01,Grocery Stores,Food and Beverage Stores,True
592.0,451211,2019-03-01,Book Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
3636.0,45111,2019-03-01,Sporting Goods Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
6587.0,45299,2019-03-01,All Other General Merchandise Stores,Other General Merchandise Stores,True
512587.0,44X72,2019-03-01,Retail Trade and Food Services,Retail Trade and Food Services,False
4508.0,4422,2019-03-01,Home Furnishings Stores,Furniture and Home Furnishings Stores,True
94949.0,4411,2019-03-01,Automobile Dealers,Motor Vehicle and Parts Dealers,True
446781.0,44000,2019-03-01,Retail Trade,Retail Trade and Food Services,True
102032.0,441X,2019-03-01,Auto and Other Motor Vehicles,Motor Vehicle and Parts Dealers,True
12338.0,44112,2019-03-01,Used Car Dealers,Motor Vehicle and Parts Dealers,True
1365.0,443141,2019-03-01,Household Appliance Stores,Electronics and Appliance Stores,True
8418.0,4413,2019-03-01,"Automotive Parts, Accessories, and Tire Stores",Motor Vehicle and Parts Dealers,True
17268.0,4423X,2019-03-01,"Furniture, Home Furnishings, Electronics, and Appliance Stores","Furniture, Home Furnishings, Electronics, and Appliance Stores",False
336331.0,4400A,2019-03-01,"Retail Trade, ex Auto",Retail Trade and Food Services,True
5519.0,4421,2019-03-01,Furniture Stores,Furniture and Home Furnishings Stores,True
7241.0,443,2019-03-01,Electronics and Appliance Stores,Electronics and Appliance Stores,False
106253.0,4400C,2019-03-01,GAFO,Retail Trade and Food Services,True
2353.0,442299,2019-03-01,All Other Home Furnishings Stores,Furniture and Home Furnishings Stores,True
82611.0,44111,2019-03-01,New Car Dealers,Motor Vehicle and Parts Dealers,True
5876.0,443142,2019-03-01,Electronics Stores,Electronics and Appliance Stores,True
110450.0,441,2019-03-01,Motor Vehicle and Parts Dealers,Motor Vehicle and Parts Dealers,False
10027.0,442,2019-03-01,Furniture and Home Furnishings Stores,Furniture and Home Furnishings Stores,False
6146.0,451,2019-04-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",False
63170.0,722,2019-04-01,Food Services and Drinking Places,Food Services and Drinking Places,False
1140.0,45112,2019-04-01,"Hobby, Toy, and Game Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
24222.0,44611,2019-04-01,Pharmacies and Drug Stores,Health and Personal Care Stores,True
103437.0,441,2019-04-01,Motor Vehicle and Parts Dealers,Motor Vehicle and Parts Dealers,False
39907.0,45291,2019-04-01,Warehouse Clubs and Superstores,Other General Merchandise Stores,True
5187.0,443142,2019-04-01,Electronics Stores,Electronics and Appliance Stores,True
53632.0,44511,2019-04-01,Supermarkets and Other Grocery (Except Convenience) Stores,Food and Beverage Stores,True
7299.0,452112E,2019-04-01,Discount Department Stores,Department Stores,True
50609.0,4541,2019-04-01,Electronic Shopping and Mail-order Houses,Nonstore Retailers,True
2370.0,44831,2019-04-01,Jewelry Stores,Clothing and Clothing Accessories Stores,True
638.0,451211,2019-04-01,Book Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
8284.0,4413,2019-04-01,"Automotive Parts, Accessories, and Tire Stores",Motor Vehicle and Parts Dealers,True
56268.0,4451,2019-04-01,Grocery Stores,Food and Beverage Stores,True
4364.0,4453,2019-04-01,"Beer, Wine, and Liquor Stores",Food and Beverage Stores,True
3080.0,4482,2019-04-01,Shoe Stores,Clothing and Clothing Accessories Stores,True
62604.0,445,2019-04-01,Food and Beverage Stores,Food and Beverage Stores,False
4510.0,4422,2019-04-01,Home Furnishings Stores,Furniture and Home Furnishings Stores,True
57914.0,454,2019-04-01,Nonstore Retailers,Nonstore Retailers,False
87635.0,4411,2019-04-01,Automobile Dealers,Motor Vehicle and Parts Dealers,True
28531.0,72251X,2019-04-01,Limited Service Eating Places,Food Services and Drinking Places,True
8789.0,44814,2019-04-01,Family Clothing Stores,Clothing and Clothing Accessories Stores,True
505674.0,44X72,2019-04-01,Retail Trade and Food Services,Retail Trade and Food Services,False
10405.0,4521E,2019-04-01,Department Stores,Department Stores,False
5080.0,4421,2019-04-01,Furniture Stores,Furniture and Home Furnishings Stores,True
10699.0,44112,2019-04-01,Used Car Dealers,Motor Vehicle and Parts Dealers,True
15746.0,4481,2019-04-01,Clothing Stores,Clothing and Clothing Accessories Stores,True
1339.0,443141,2019-04-01,Household Appliance Stores,Electronics and Appliance Stores,True
55241.0,7225,2019-04-01,Restaurants and Other Eating Places,Food Services and Drinking Places,True
3106.0,452111E,2019-04-01,Department Stores (Excl. Discount Department Stores),Department Stores,True
846.0,45321,2019-04-01,Office Supplies and Stationery Stores,Miscellaneous Store Retailers,True
442504.0,44000,2019-04-01,Retail Trade,Retail Trade and Food Services,True
6526.0,443,2019-04-01,Electronics and Appliance Stores,Electronics and Appliance Stores,False
102837.0,4400C,2019-04-01,GAFO,Retail Trade and Food Services,True
44376.0,447,2019-04-01,Gasoline Stations,Gasoline Stations,False
854.0,44811,2019-04-01,Men's Clothing Stores,Clothing and Clothing Accessories Stores,True
461298.0,44Z72,2019-04-01,"Retail Trade and Food Services, ex Gas",Retail Trade and Food Services,True
402237.0,44Y72,2019-04-01,"Retail Trade and Food Services, ex Auto",Retail Trade and Food Services,True
29290.0,4441,2019-04-01,Building Material and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,True
76936.0,44111,2019-04-01,New Car Dealers,Motor Vehicle and Parts Dealers,True
339067.0,4400A,2019-04-01,"Retail Trade, ex Auto",Retail Trade and Food Services,True
16116.0,4423X,2019-04-01,"Furniture, Home Furnishings, Electronics, and Appliance Stores","Furniture, Home Furnishings, Electronics, and Appliance Stores",False
34109.0,444,2019-04-01,Building Material and Garden Equipment and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,False
46578.0,4529,2019-04-01,Other General Merchandise Stores,Other General Merchandise Stores,False
3615.0,45111,2019-04-01,Sporting Goods Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
95153.0,441X,2019-04-01,Auto and Other Motor Vehicles,Motor Vehicle and Parts Dealers,True
56983.0,452,2019-04-01,General Merchandise Stores,General Merchandise Stores,False
966.0,44412,2019-04-01,Paint and Wallpaper Stores,Building Material and Garden Equipment and Supplies Dealers,True
1291.0,44819,2019-04-01,Other Clothing Stores,Clothing and Clothing Accessories Stores,True
1352.0,45322,2019-04-01,"Gift, Novelty, and Souvenir Stores",Miscellaneous Store Retailers,True
28791.0,446,2019-04-01,Health and Personal Care Stores,Health and Personal Care Stores,False
10634.0,453,2019-04-01,Miscellaneous Store Retailers,Miscellaneous Store Retailers,False
2480.0,44413,2019-04-01,Hardware Stores,Building Material and Garden Equipment and Supplies Dealers,True
2300.0,442299,2019-04-01,All Other Home Furnishings Stores,Furniture and Home Furnishings Stores,True
9590.0,442,2019-04-01,Furniture and Home Furnishings Stores,Furniture and Home Furnishings Stores,False
2198.0,4532,2019-04-01,"Office Supplies, Stationery, and Gift Stores",Miscellaneous Store Retailers,True
1605.0,45330,2019-04-01,Used Merchandise Stores,Miscellaneous Store Retailers,True
21394.0,448,2019-04-01,Clothing and Clothing Accessories Stores,Clothing and Clothing Accessories Stores,False
2618.0,45431,2019-04-01,Fuel Dealers,Gasoline Stations,True
6671.0,45299,2019-04-01,All Other General Merchandise Stores,Other General Merchandise Stores,True
357861.0,44W72,2019-04-01,"Retail Trade and Food Services, ex Auto and Gas",Retail Trade and Food Services,True
3333.0,44812,2019-04-01,Women's Clothing Stores,Clothing and Clothing Accessories Stores,True
431302.0,44Y72,2019-05-01,"Retail Trade and Food Services, ex Auto",Retail Trade and Food Services,True
4723.0,4422,2019-05-01,Home Furnishings Stores,Furniture and Home Furnishings Stores,True
57051.0,44511,2019-05-01,Supermarkets and Other Grocery (Except Convenience) Stores,Food and Beverage Stores,True
3064.0,4482,2019-05-01,Shoe Stores,Clothing and Clothing Accessories Stores,True
9426.0,44814,2019-05-01,Family Clothing Stores,Clothing and Clothing Accessories Stores,True
62209.0,454,2019-05-01,Nonstore Retailers,Nonstore Retailers,False
3762.0,45111,2019-05-01,Sporting Goods Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
1390.0,44819,2019-05-01,Other Clothing Stores,Clothing and Clothing Accessories Stores,True
94816.0,4411,2019-05-01,Automobile Dealers,Motor Vehicle and Parts Dealers,True
110345.0,4400C,2019-05-01,GAFO,Retail Trade and Food Services,True
3556.0,44812,2019-05-01,Women's Clothing Stores,Clothing and Clothing Accessories Stores,True
7085.0,45299,2019-05-01,All Other General Merchandise Stores,Other General Merchandise Stores,True
3292.0,452111E,2019-05-01,Department Stores (Excl. Discount Department Stores),Department Stores,True
1214.0,45112,2019-05-01,"Hobby, Toy, and Game Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
1403.0,45330,2019-05-01,Used Merchandise Stores,Miscellaneous Store Retailers,True
29827.0,446,2019-05-01,Health and Personal Care Stores,Health and Personal Care Stores,False
42597.0,45291,2019-05-01,Warehouse Clubs and Superstores,Other General Merchandise Stores,True
10869.0,44112,2019-05-01,Used Car Dealers,Motor Vehicle and Parts Dealers,True
862.0,44811,2019-05-01,Men's Clothing Stores,Clothing and Clothing Accessories Stores,True
16788.0,4481,2019-05-01,Clothing Stores,Clothing and Clothing Accessories Stores,True
5655.0,443142,2019-05-01,Electronics Stores,Electronics and Appliance Stores,True
2480.0,442299,2019-05-01,All Other Home Furnishings Stores,Furniture and Home Furnishings Stores,True
10313.0,442,2019-05-01,Furniture and Home Furnishings Stores,Furniture and Home Furnishings Stores,False
49682.0,4529,2019-05-01,Other General Merchandise Stores,Other General Merchandise Stores,False
2196.0,45431,2019-05-01,Fuel Dealers,Gasoline Stations,True
1174.0,44412,2019-05-01,Paint and Wallpaper Stores,Building Material and Garden Equipment and Supplies Dealers,True
475630.0,44000,2019-05-01,Retail Trade,Retail Trade and Food Services,True
103235.0,441X,2019-05-01,Auto and Other Motor Vehicles,Motor Vehicle and Parts Dealers,True
495626.0,44Z72,2019-05-01,"Retail Trade and Food Services, ex Gas",Retail Trade and Food Services,True
59244.0,7225,2019-05-01,Restaurants and Other Eating Places,Food Services and Drinking Places,True
32260.0,4441,2019-05-01,Building Material and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,True
22995.0,448,2019-05-01,Clothing and Clothing Accessories Stores,Clothing and Clothing Accessories Stores,False
60925.0,452,2019-05-01,General Merchandise Stores,General Merchandise Stores,False
2543.0,4532,2019-05-01,"Office Supplies, Stationery, and Gift Stores",Miscellaneous Store Retailers,True
7159.0,443,2019-05-01,Electronics and Appliance Stores,Electronics and Appliance Stores,False
37309.0,444,2019-05-01,Building Material and Garden Equipment and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,False
83947.0,44111,2019-05-01,New Car Dealers,Motor Vehicle and Parts Dealers,True
4865.0,4453,2019-05-01,"Beer, Wine, and Liquor Stores",Food and Beverage Stores,True
2781.0,44413,2019-05-01,Hardware Stores,Building Material and Garden Equipment and Supplies Dealers,True
383834.0,44W72,2019-05-01,"Retail Trade and Food Services, ex Auto and Gas",Retail Trade and Food Services,True
363838.0,4400A,2019-05-01,"Retail Trade, ex Auto",Retail Trade and Food Services,True
826.0,45321,2019-05-01,Office Supplies and Stationery Stores,Miscellaneous Store Retailers,True
1717.0,45322,2019-05-01,"Gift, Novelty, and Souvenir Stores",Miscellaneous Store Retailers,True
12416.0,453,2019-05-01,Miscellaneous Store Retailers,Miscellaneous Store Retailers,False
543094.0,44X72,2019-05-01,Retail Trade and Food Services,Retail Trade and Food Services,False
54813.0,4541,2019-05-01,Electronic Shopping and Mail-order Houses,Nonstore Retailers,True
111792.0,441,2019-05-01,Motor Vehicle and Parts Dealers,Motor Vehicle and Parts Dealers,False
11243.0,4521E,2019-05-01,Department Stores,Department Stores,False
59958.0,4451,2019-05-01,Grocery Stores,Food and Beverage Stores,True
17472.0,4423X,2019-05-01,"Furniture, Home Furnishings, Electronics, and Appliance Stores","Furniture, Home Furnishings, Electronics, and Appliance Stores",False
47468.0,447,2019-05-01,Gasoline Stations,Gasoline Stations,False
8557.0,4413,2019-05-01,"Automotive Parts, Accessories, and Tire Stores",Motor Vehicle and Parts Dealers,True
5590.0,4421,2019-05-01,Furniture Stores,Furniture and Home Furnishings Stores,True
683.0,451211,2019-05-01,Book Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
2887.0,44831,2019-05-01,Jewelry Stores,Clothing and Clothing Accessories Stores,True
25030.0,44611,2019-05-01,Pharmacies and Drug Stores,Health and Personal Care Stores,True
7951.0,452112E,2019-05-01,Discount Department Stores,Department Stores,True
6410.0,451,2019-05-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",False
67464.0,722,2019-05-01,Food Services and Drinking Places,Food Services and Drinking Places,False
30003.0,72251X,2019-05-01,Limited Service Eating Places,Food Services and Drinking Places,True
1504.0,443141,2019-05-01,Household Appliance Stores,Electronics and Appliance Stores,True
66807.0,445,2019-05-01,Food and Beverage Stores,Food and Beverage Stores,False
1490.0,44819,2019-06-01,Other Clothing Stores,Clothing and Clothing Accessories Stores,True
57760.0,454,2019-06-01,Nonstore Retailers,Nonstore Retailers,False
4768.0,4453,2019-06-01,"Beer, Wine, and Liquor Stores",Food and Beverage Stores,True
5595.0,443142,2019-06-01,Electronics Stores,Electronics and Appliance Stores,True
3018.0,452111E,2019-06-01,Department Stores (Excl. Discount Department Stores),Department Stores,True
6693.0,45299,2019-06-01,All Other General Merchandise Stores,Other General Merchandise Stores,True
